COUNTY_COD,SECTION,TOWNSHIP,RANGE,LEASE_NAME,WELL_NUMBE,STATUS,MAXPRESSUR,MAXRATE,LATTITUDE,LONGITUDE,OPERATOR_,OPERATOR
19.000000,16.000000,04S,02W,HEWITT UNIT 16,6551,PA,0,0,34.208265,-97.418870,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,3901,PA,0,0,34.208265,-97.418870,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,5501,PA,0,0,34.204638,-97.418870,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,5501,TM,0,0,34.190130,-97.418860,1079.000000,EXXON MOBIL CORPORATION
19.000000,28.000000,04S,02W,NORTH WILSON UNIT,7-4,AC,1400,300,34.179249,-97.418860,1214.000000,KINGERY DRILLING COMPANY INC
19.000000,28.000000,04S,02W,NORTH WILSON UNIT,8-1,TM,1400,450,34.177436,-97.418860,1214.000000,KINGERY DRILLING COMPANY INC
27.000000,4.000000,08N,02W,"FOSTER ""A""",1-4,PA,1000,1000,35.190006,-97.418670,19430.000000,PRIDE ENERGY COMPANY
85.000000,4.000000,06S,02W,HEWITT UNIT WSW,2,AC,690,5000,34.070103,-97.418590,1079.000000,EXXON MOBIL CORPORATION
85.000000,4.000000,06S,02W,HEWITT UNIT WSW,2,AC,690,5000,34.070103,-97.418590,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,02S,02W,NOBLE,3,AC,200,200,34.372835,-97.418350,19169.000000,JONES L E OPERATING INC
83.000000,33.000000,20N,02W,SLU,35,AC,1000,1000,36.164357,-97.418080,22182.000000,LINN OPERATING INC
83.000000,21.000000,19N,02W,SCHWANDT,1,AC,1000,4000,36.111781,-97.418070,21508.000000,R & B TRUCKING
19.000000,28.000000,01S,02W,HARMON,8,TM,0,0,34.437666,-97.417810,4930.000000,URBANA CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,501,PA,0,0,34.199651,-97.417230,1079.000000,EXXON MOBIL CORPORATION
49.000000,21.000000,03N,02W,SELMAN,1-21,AC,2750,8000,34.723313,-97.416970,22322.000000,THT DISPOSALS LLC
49.000000,21.000000,03N,02W,SELMAN,1-21,AC,2750,8000,34.723313,-97.416970,22322.000000,THT DISPOSALS LLC
49.000000,21.000000,03N,02W,SELMAN,1-21,AC,2750,8000,34.723313,-97.416970,22322.000000,THT DISPOSALS LLC
49.000000,21.000000,03N,02W,SELMAN,1-21,AC,1560,8000,34.723313,-97.416970,22322.000000,THT DISPOSALS LLC
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,110,TM,800,500,34.400491,-97.416710,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,110,TM,670,500,34.400491,-97.416710,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,110,TM,0,0,34.400491,-97.416710,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,112,AC,800,500,34.398677,-97.416710,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,112,AC,670,500,34.398677,-97.416710,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,CARSON,1-16,AC,3019,10000,34.380543,-97.416710,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,HIGGINS ESTATE,1,AC,1000,200,34.380543,-97.416710,13189.000000,LEWIS OIL OPERATIONS LLC
19.000000,16.000000,02S,02W,HIGGINS ESTATE,1,AC,400,200,34.380543,-97.416710,13189.000000,LEWIS OIL OPERATIONS LLC
19.000000,9.000000,03S,02W,SGDSU (COHN FEE #3),72-3,AC,.,.,34.306191,-97.416700,22182.000000,LINN OPERATING INC
19.000000,9.000000,03S,02W,SGDSU (COHN FEE #3),72-3,AC,0,0,34.306191,-97.416700,22182.000000,LINN OPERATING INC
19.000000,9.000000,03S,02W,SOUTH GRAHAM DEESE SAND UNIT,72-1,TM,2000,600,34.304378,-97.416700,13181.000000,FOREST OIL PERMIAN CORPORATION
19.000000,16.000000,03S,02W,ALLEN,3,PA,100,500,34.300751,-97.416700,12710.000000,ROSEWOOD RESOURCES INC
19.000000,16.000000,03S,02W,SGDSU (BONNER #1),77-1,TM,0,0,34.300751,-97.416700,13181.000000,FOREST OIL PERMIAN CORPORATION
19.000000,16.000000,03S,02W,SGDSU (ALLEN #3A),76A-3,AC,0,0,34.298937,-97.416700,22182.000000,LINN OPERATING INC
19.000000,16.000000,03S,02W,SGDSU,79-2,TM,0,0,34.297124,-97.416700,13181.000000,FOREST OIL PERMIAN CORPORATION
19.000000,16.000000,03S,02W,COLINE,D-4,AC,300,100,34.291684,-97.416700,22074.000000,DALCOR ENERGY LLC
19.000000,21.000000,03S,02W,MOORE,1,TM,200,150,34.284430,-97.416690,17284.000000,CHATHAM VICKIE R
19.000000,21.000000,03S,02W,J B MOORE,3,TM,400,150,34.282616,-97.416690,418.000000,CLARK AND CLARK
19.000000,9.000000,04S,02W,HEWITT UNIT 9,2701,AC,0,0,34.224586,-97.416680,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT UNIT 9,4301,AC,0,0,34.220959,-97.416680,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT UNIT 9,5901,AC,0,0,34.217332,-97.416680,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1101,AC,0,0,34.213705,-97.416680,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,2701,PA,0,0,34.210078,-97.416680,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,5901,PA,0,0,34.202825,-97.416680,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,1101,AC,0,0,34.199198,-97.416680,1079.000000,EXXON MOBIL CORPORATION
19.000000,28.000000,04S,02W,NORTH WILSON UNIT,9-4,AC,1500,450,34.179250,-97.416680,1214.000000,KINGERY DRILLING COMPANY INC
19.000000,28.000000,04S,02W,L. D. NOLEN,4,PA,0,0,34.181970,-97.415590,2153.000000,TEXACO  INC
83.000000,33.000000,19N,02W,FRANK SWD,1-33,AC,2600,25000,36.078695,-97.415280,20751.000000,DEVON ENERGY PRODUCTION CO LP
19.000000,21.000000,02S,02W,WILLIE WILSON,16,AC,1500,600,34.365582,-97.415070,19169.000000,JONES L E OPERATING INC
19.000000,21.000000,03S,02W,HARDY,3,AC,300,0,34.277630,-97.415050,19401.000000,RUE JOHNNY B
19.000000,9.000000,04S,02W,HEWITT UNIT (LOWERY 2),2,PA,0,0,34.224133,-97.415050,1079.000000,EXXON MOBIL CORPORATION
49.000000,28.000000,03N,02W,ARTHUR D,2-28,AC,300,300,34.706993,-97.414770,18722.000000,BOONE OPERATING INC
71.000000,16.000000,25N,02W,OKLAHOMA SCHOOLLAND,22-4,PA,0,0,36.643051,-97.414730,437.000000,BHP PETROLEUM (AMERICAS) INC
83.000000,4.000000,19N,02W,BETTY MAE KIENHOLZ,1,AC,300,2500,36.150760,-97.414730,19336.000000,KEENER OIL & GAS COMPANY
83.000000,4.000000,19N,02W,BETTY MAE KIENHOLZ,1,AC,300,2500,36.150760,-97.414730,19336.000000,KEENER OIL & GAS COMPANY
71.000000,21.000000,29N,02W,WILSON,2,AC,500,1500,36.974651,-97.414560,21301.000000,GLM ENERGY INC
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,107,AC,800,500,34.396864,-97.414520,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,107,AC,800,500,34.396864,-97.414520,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,107,AC,800,500,34.396864,-97.414520,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,107,AC,670,500,34.396864,-97.414520,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,107,AC,670,500,34.396864,-97.414520,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,TATUMS DES MOINES UNIT,104,PA,600,500,34.396864,-97.414520,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,BAER UNIT,4-A,TM,1200,2000,34.393237,-97.414520,9998.000000,OTC-OCC NO ASSIGNED
19.000000,9.000000,02S,02W,BAER UNIT,4-A,TM,1200,2000,34.393237,-97.414520,9998.000000,OTC-OCC NO ASSIGNED
19.000000,9.000000,02S,02W,HEFNER,2,PA,700,500,34.391424,-97.414520,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,HIGGINS ESTATE,2,TM,700,200,34.378729,-97.414520,2259.000000,DOREY OIL CORPORATION
19.000000,16.000000,03S,02W,SGDSU (BONNER #3),77-3,AC,0,0,34.300751,-97.414510,22182.000000,LINN OPERATING INC
19.000000,16.000000,03S,02W,SGDSU,78-1,PA,0,0,34.298938,-97.414510,22182.000000,LINN OPERATING INC
19.000000,16.000000,03S,02W,SGDSU,80-3B,AC,2000,600,34.295311,-97.414510,22182.000000,LINN OPERATING INC
19.000000,9.000000,04S,02W,HEWITT UNIT 9,3701,AC,0,0,34.222773,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT UNIT 9,4401,AC,0,0,34.220959,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT UNIT 9,6001,AC,0,0,34.217332,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,2101,AC,0,0,34.211892,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,3701,AC,0,0,34.208265,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,4402,PA,1200,3000,34.206452,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,5301,AC,0,0,34.204638,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,1201,PA,0,0,34.199198,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,2101,PA,0,0,34.197385,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,3701,PA,0,0,34.193758,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,4401,PA,0,0,34.191944,-97.414500,1079.000000,EXXON MOBIL CORPORATION
19.000000,28.000000,04S,02W,NORTH WILSON UNIT,9-2,AC,1400,360,34.181063,-97.414500,1214.000000,KINGERY DRILLING COMPANY INC
19.000000,4.000000,05S,02W,COLBERT,1,PD,2570,50000,34.151594,-97.414340,22696.000000,WILSON SALTWATER DISPOSAL LLC
27.000000,16.000000,08N,02W,TULLIUS UNIT,2,PA,1200,300,35.168249,-97.414250,1691.000000,PETROLEUM INC
27.000000,16.000000,08N,02W,TULLIUS UNIT,2,PA,1200,300,35.168249,-97.414250,1691.000000,PETROLEUM INC
19.000000,9.000000,02S,02W,SINA,14,AC,400,200,34.401851,-97.413980,19169.000000,JONES L E OPERATING INC
71.000000,4.000000,25N,02W,THOMAS MISS CHAT UNIT,2-1,TM,0,0,36.669334,-97.413600,15946.000000,SHIDLER MARK L INC
71.000000,9.000000,25N,02W,HEG MIKELLES,SWD,TM,300,10000,36.654833,-97.413600,5815.000000,LAMAMCO DRILLING COMPANY
83.000000,16.000000,18N,02W,WEST MULHALLMISENER UNIT,4,TM,1000,750,36.032012,-97.413600,234.000000,EOG (OKLAHOMA) INC
19.000000,4.000000,02S,02W,BYRD,1,AC,150,50,34.412278,-97.413430,22330.000000,BEND PETROLEUM CORP
19.000000,16.000000,02S,02W,SHELL-HEFNER,1,TM,0,1000,34.383263,-97.413430,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,COX PENN SAND UNIT,3-I,PA,0,0,34.383263,-97.413430,1640.000000,BP AMERICA PRODUCTION COMPANY
19.000000,16.000000,02S,02W,COX PENN SAND UNIT,47,PA,0,0,34.383263,-97.413430,1640.000000,BP AMERICA PRODUCTION COMPANY
19.000000,9.000000,04S,02W,HAZEL VOORHEES,4,PA,0,200,34.223680,-97.413410,6780.000000,FORSYTHE LAWANA
19.000000,9.000000,04S,02W,WALKER-VOORHEES,11,PA,0,200,34.223680,-97.413410,1079.000000,EXXON MOBIL CORPORATION
49.000000,21.000000,04N,02W,JACKIE,1,AC,1000,1500,34.798113,-97.413140,20756.000000,WISE OIL & GAS CO LLC
19.000000,21.000000,03S,02W,COLINE,B-11,AC,0,38,34.286697,-97.412870,22074.000000,DALCOR ENERGY LLC
71.000000,9.000000,25N,02W,THOMAS,1-1,TM,500,800,36.662990,-97.412480,2110.000000,ORYX ENERGY COMPANY
71.000000,21.000000,25N,02W,TURK,3,AC,275,350,36.632175,-97.412480,22388.000000,TERRITORY RESOURCES LLC
71.000000,21.000000,25N,02W,TURK,3,AC,275,350,36.632175,-97.412480,22388.000000,TERRITORY RESOURCES LLC
19.000000,9.000000,02S,02W,HEFNER,25-I,AC,700,500,34.393237,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,25-I,AC,0,0,34.393237,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,17-A,AC,600,950,34.391424,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,17-A,AC,600,950,34.391424,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,9A,AC,600,950,34.391424,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,23,PA,600,500,34.391424,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,9A,AC,0,0,34.391424,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,2-A,TM,0,0,34.391424,-97.412330,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,HIGGINS,1,TM,250,50,34.387797,-97.412330,2108.000000,SULLIVAN & TAYLOR
19.000000,16.000000,03S,02W,"SGDSU (REVELLE ""B"" #7)",80-7B,AC,0,0,34.293497,-97.412330,22182.000000,LINN OPERATING INC
19.000000,9.000000,04S,02W,HEWITT UNIT 9,1,PA,0,0,34.228213,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1301,AC,1300,1000,34.213706,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1302,AC,0,0,34.213706,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,2901,AC,0,0,34.210079,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,2902,AC,0,0,34.210079,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,4501,AC,0,0,34.206452,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,6103,AC,1200,3000,34.202825,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,6101,AC,0,0,34.202825,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,1301,AC,0,0,34.199198,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,2901,TM,0,0,34.195571,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,5001,AC,0,0,34.191944,-97.412320,1079.000000,EXXON MOBIL CORPORATION
19.000000,28.000000,04S,02W,HEWITT-HOXBAR,3-10,PA,0,0,34.184690,-97.412310,4058.000000,WALSH & WATTS INC
19.000000,9.000000,04S,02W,SIMPSON-VOORHEES,35,AC,1300,5000,34.222320,-97.411770,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,SIMPSON-VOORHEES,35,AC,1300,5000,34.222320,-97.411770,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,H.H.U. (HORTON),1,PA,0,0,34.190584,-97.411770,4058.000000,WALSH & WATTS INC
27.000000,21.000000,10N,02W,COMM. FRANKLIN 'A',3,AC,1000,7000,35.326315,-97.411530,8702.000000,GRAND RESOURCES INC
83.000000,33.000000,16N,02W,GROOM,1,TM,0,4500,35.823619,-97.411480,10218.000000,FRALEY OIL & GAS INC
83.000000,16.000000,18N,02W,WEST MULHALL MISENER UNIT,3,TM,1000,250,36.032012,-97.411370,234.000000,EOG (OKLAHOMA) INC
71.000000,9.000000,25N,02W,HEG MIKELLE,3,AC,300,10000,36.657552,-97.411350,17360.000000,PULLERS OIL COMPANY LLC
19.000000,9.000000,02S,02W,TATUM DES MOINES UNIT,201A,PA,1000,500,34.395957,-97.411240,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,04S,02W,SIMPSON VOORHEES,18,AC,1300,5000,34.218239,-97.411230,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,SIMPSON VOORHEES,18,AC,1300,5000,34.218239,-97.411230,1079.000000,EXXON MOBIL CORPORATION
83.000000,16.000000,19N,02W,WILMA SWD,1-16,AC,2600,25000,36.116768,-97.410810,20751.000000,DEVON ENERGY PRODUCTION CO LP
19.000000,21.000000,04S,02W,HEWITT UNIT 21 (L WARD 6),5101,PA,0,0,34.189536,-97.410640,1079.000000,EXXON MOBIL CORPORATION
83.000000,28.000000,16N,02W,STOUT,2,PA,300,50,35.829964,-97.410370,2776.000000,PIERCE G R OIL PROPERTIES INC
19.000000,9.000000,02S,02W,HEFNER,19,AC,600,1500,34.391424,-97.410150,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,34-I,AC,700,900,34.391424,-97.410150,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,34-I,AC,560,900,34.391424,-97.410150,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,19,AC,100,500,34.391424,-97.410150,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,34-I,AC,0,0,34.391424,-97.410150,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,34-I,AC,0,0,34.391424,-97.410150,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,HEFNER  H,24,AC,800,1000,34.389610,-97.410150,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,21.000000,02S,02W,WILLIE WILSON,6,AC,600,350,34.369662,-97.410150,19169.000000,JONES L E OPERATING INC
19.000000,16.000000,03S,02W,"SGDSU (REVELLE ""B"" 10)",80-10B,AC,2000,5000,34.293498,-97.410140,22182.000000,LINN OPERATING INC
19.000000,16.000000,03S,02W,"SGDSU (REVELLE ""B"" 10)",80-10B,AC,0,0,34.293498,-97.410140,22182.000000,LINN OPERATING INC
19.000000,28.000000,03S,02W,OIL CITY UNIT,35,AC,300,200,34.273550,-97.410140,2231.000000,TALUS INC
19.000000,9.000000,04S,02W,WALKER,1,AC,1200,3500,34.228213,-97.410140,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,LOWERY-WALKER,1,PA,1500,3000,34.224587,-97.410140,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1401,AC,1150,4000,34.213706,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1401,AC,1200,3000,34.213706,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1401,AC,1200,3000,34.213706,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1902,PA,0,0,34.211892,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,3502,AC,0,0,34.208265,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,3501,AC,0,0,34.208265,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,4601,TM,1150,4000,34.206452,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,4603,AC,1200,3000,34.206452,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,5101,AC,0,0,34.204639,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,4-3,AC,0,0,34.199198,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,1901,PA,0,0,34.197385,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT 21,3501,AC,0,0,34.193758,-97.410130,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,HEWITT UNIT,1511,PA,0,0,34.190131,-97.410130,1079.000000,EXXON MOBIL CORPORATION
27.000000,16.000000,08N,02W,ALEXANDER,1,AC,3500,15000,35.168249,-97.409840,22795.000000,TRINITY RESOURCES INC
27.000000,16.000000,08N,02W,ALEXANDER,1,AC,0,0,35.168249,-97.409840,22795.000000,TRINITY RESOURCES INC
19.000000,16.000000,02S,02W,HEFNER,16A,AC,800,2000,34.388250,-97.409600,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,21.000000,02S,02W,WILLIE WILSON,9,TM,1200,1000,34.372836,-97.409600,1153.000000,JONES L E PRODUCTION COMPANY
83.000000,9.000000,18N,02W,MMU,3,TM,1200,1000,36.048329,-97.409140,7620.000000,TREPCO PRODUCTION COMPANY INC
19.000000,16.000000,02S,02W,COX PENN SAND UNIT,35,TM,0,0,34.379637,-97.409050,1640.000000,BP AMERICA PRODUCTION COMPANY
19.000000,9.000000,04S,02W,SIMPSON VOORHEES,21,AC,1300,5000,34.220053,-97.409040,1079.000000,EXXON MOBIL CORPORATION
19.000000,21.000000,04S,02W,H.H.U.,2-6,TM,0,0,34.191038,-97.409040,4058.000000,WALSH & WATTS INC
49.000000,16.000000,02N,02W,NE ELMORE THIRD DEESE SAND U,303,AC,1000,400,34.651234,-97.408730,18236.000000,CLAMPITT R L & ASSOCIATES INC
19.000000,16.000000,02S,02W,HEFNER,4,AC,650,1300,34.387344,-97.408510,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,HEFNER,4,AC,650,1300,34.387344,-97.408510,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,COX PENN SAND UNIT,75,AC,500,600,34.383717,-97.408510,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,28.000000,03S,02W,OIL CITY UNIT,10,AC,300,200,34.272190,-97.408500,2231.000000,TALUS INC
19.000000,28.000000,03S,02W,OIL CITY UNIT,10,AC,0,0,34.272190,-97.408500,2231.000000,TALUS INC
19.000000,9.000000,02S,02W,HEFNER UNIT,3,AC,500,15000,34.404118,-97.407960,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,DES MOINES,1-SWD,TM,.,.,34.395051,-97.407960,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,9.000000,02S,02W,HEFNER,7-I,TM,0,0,34.391424,-97.407960,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,COX PENN SAND UNIT,12,TM,900,4000,34.385983,-97.407960,14156.000000,CITATION OIL & GAS CORPORATION
19.000000,16.000000,02S,02W,COX PENN SAND UNIT,11,PA,0,0,34.385983,-97.407960,1640.000000,BP AMERICA PRODUCTION COMPANY
19.000000,16.000000,02S,02W,COX PENN SAND UNIT,24,PA,0,0,34.385983,-97.407960,20387.000000,COHO OIL & GAS INC
19.000000,16.000000,02S,02W,COX PENN UNIT,85,PA,0,0,34.376916,-97.407960,1489.000000,EXXONMOBIL OIL CORPORATION
19.000000,21.000000,02S,02W,WILLIE WILSON,19,AC,1500,1000,34.373289,-97.407960,19169.000000,JONES L E OPERATING INC
19.000000,21.000000,02S,02W,WILLIE WILSON,5,TM,100,100,34.369662,-97.407960,2153.000000,TEXACO  INC
19.000000,21.000000,02S,02W,WILLIE WILSON,4,AC,1500,600,34.367849,-97.407960,19169.000000,JONES L E OPERATING INC
19.000000,21.000000,02S,02W,WILLIE WISON  (GETTY),3,TM,300,1000,34.366036,-97.407960,2981.000000,GETTY OIL COMPANY
19.000000,21.000000,02S,02W,WILLIE WILSON,2,AC,1500,600,34.366036,-97.407960,1153.000000,JONES L E PRODUCTION COMPANY
19.000000,21.000000,02S,02W,COX PENN SAND UNIT,46,PA,0,0,34.362409,-97.407960,1640.000000,BP AMERICA PRODUCTION COMPANY
19.000000,28.000000,02S,02W,LYLES,A-1,TM,840,800,34.358782,-97.407960,22043.000000,BULLARD JAMES D
19.000000,28.000000,02S,02W,LYLES,A-1,TM,840,800,34.358782,-97.407960,22043.000000,BULLARD JAMES D
19.000000,21.000000,03S,02W,WALLACE,4-21,TM,1000,1000,34.278990,-97.407960,14490.000000,CHATHAM JIMMY R
19.000000,21.000000,03S,02W,COLINE B,8,TM,350,700,34.277177,-97.407960,17284.000000,CHATHAM VICKIE R
19.000000,9.000000,04S,02W,HEWITT UNIT 9,3401,AC,0,0,34.222773,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT UNIT 9,4701,AC,0,0,34.220960,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT  UNIT 9,4702,AC,0,0,34.217333,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT UNIT 9,6301,AC,0,0,34.217333,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,9.000000,04S,02W,HEWITT UNIT 9,6302,AC,0,0,34.217333,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,1501,AC,0,0,34.213706,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,3102,AC,1200,3000,34.210079,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,3101,AC,0,0,34.210079,-97.407950,1079.000000,EXXON MOBIL CORPORATION
19.000000,16.000000,04S,02W,HEWITT UNIT 16,3402,AC,1200,3000,34.208266,-97.407950,1079.000000,EXXON MOBIL CORPORATION
