time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-12-21T15:44:05.800Z,36.9379,-97.7253,1.487,3.3,ml,,61,,0.6,us,usc000t8ws,2017-07-14T19:55:19.063Z,"6 km WNW of Renfrow, Oklahoma",earthquake,5,7.7,,,reviewed,tul,tul
2014-12-21T12:18:22.600Z,35.9709,-97.1744,7.38,2.5,ml,,81,,0.6,us,usc000t98w,2015-03-06T02:59:07.040Z,"5 km ENE of Coyle, Oklahoma",earthquake,1.2,7.1,,,reviewed,tul,tul
2014-12-21T08:53:23.400Z,36.5278,-98.227,4.215,3,ml,,154,,0.63,us,usc000t8v7,2015-03-06T02:59:07.040Z,"4 km ESE of Helena, Oklahoma",earthquake,2.9,7.8,,,reviewed,tul,tul
2014-12-21T06:23:16.400Z,36.7564,-97.5583,5,2.8,ml,,107,,0.42,us,usc000t8xn,2017-07-14T19:55:36.850Z,"6 km SSW of Deer Creek, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2014-12-21T05:59:04.100Z,36.761,-97.5719,7.594,3.1,ml,,108,,0.47,us,usc000t8uh,2017-07-14T19:55:52.653Z,"6 km SW of Deer Creek, Oklahoma",earthquake,1.8,7.6,,,reviewed,tul,tul
2014-12-21T03:31:59.800Z,36.3137,-96.751,5.246,2.5,ml,,129,,0.43,us,usc000t968,2015-03-06T02:59:06.040Z,"5 km ESE of Pawnee, Oklahoma",earthquake,3.4,7.5,,,reviewed,tul,tul
2014-12-21T01:17:09.400Z,36.1751,-97.3867,5.187,3,ml,,73,,0.47,us,usc000t8t4,2017-07-14T19:56:10.203Z,"3 km NNW of Orlando, Oklahoma",earthquake,2.7,6.4,,,reviewed,tul,tul
2014-12-20T23:41:45.800Z,36.0574,-97.3705,5.491,2.9,ml,,65,,0.63,us,usc000t8sh,2017-07-14T19:56:28.842Z,"3 km ESE of Mulhall, Oklahoma",earthquake,1.9,6.8,,,reviewed,tul,tul
2014-12-20T05:20:26.200Z,36.8696,-98.1218,5,2.5,ml,,108,,0.32,us,usc000t93w,2015-03-06T02:59:05.040Z,"13 km NNE of Nescatunga, Oklahoma",earthquake,2.4,7.5,,,reviewed,tul,tul
2014-12-20T04:59:07.000Z,36.8204,-97.7143,5,2.8,ml,,55,,0.68,us,usc000t8mr,2017-07-14T19:57:00.511Z,"2 km NE of Medford, Oklahoma",earthquake,3.5,5.6,,,reviewed,tul,tul
2014-12-20T04:45:09.800Z,36.8671,-98.1198,5.302,2.7,ml,,108,,0.4,us,usc000t8mv,2015-03-06T02:59:05.040Z,"12 km NNE of Nescatunga, Oklahoma",earthquake,3.3,6.9,,,reviewed,tul,tul
2014-12-20T00:00:40.900Z,36.3666,-97.054,8.185,2.9,ml,,115,,1.11,us,usc000t8ls,2017-07-14T19:57:17.794Z,"8 km NNW of Morrison, Oklahoma",earthquake,2.9,7.1,,,reviewed,tul,tul
2014-12-19T21:19:19.100Z,35.9723,-97.1747,6.685,2.9,ml,,65,,0.81,us,usc000t8j5,2015-03-06T02:59:04.040Z,"5 km ENE of Coyle, Oklahoma",earthquake,1.1,7.3,,,reviewed,tul,tul
2014-12-19T16:06:59.000Z,36.357,-97.0841,8.166,2.9,ml,,111,,0.45,us,usc000t8ax,2017-07-14T19:57:35.640Z,"9 km NW of Morrison, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul
2014-12-19T15:57:10.900Z,36.3273,-97.5333,8.315,2.9,ml,,88,,0.43,us,usc000t8ei,2015-03-06T02:59:04.040Z,"5 km ENE of Covington, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul
2014-12-19T13:50:49.400Z,35.4753,-97.3538,6.884,2.5,ml,,84,,0.24,us,usc000t8a6,2020-03-18T21:28:30.973Z,"3 km WSW of Nicoma Park, Oklahoma",earthquake,1.4,6.6,,,reviewed,tul,tul
2014-12-19T13:44:15.500Z,35.8038,-97.4048,6.324,2.8,ml,,70,,0.43,us,usc000t8a3,2020-03-18T21:28:10.211Z,"8 km SSE of Guthrie, Oklahoma",earthquake,2.1,7.1,,,reviewed,tul,tul
2014-12-19T13:42:25.300Z,36.7605,-97.5594,5.287,2.5,ml,,65,,0.33,us,usc000t8am,2015-03-06T02:59:03.040Z,"6 km SW of Deer Creek, Oklahoma",earthquake,1.6,6.6,,,reviewed,tul,tul
2014-12-19T13:18:08.200Z,36.7564,-97.5659,4.474,3.3,ml,,64,,0.6,us,usc000t89b,2020-03-18T21:27:51.964Z,"6 km SW of Deer Creek, Oklahoma",earthquake,3.2,7.8,,,reviewed,tul,tul
2014-12-19T11:13:09.000Z,36.7621,-98.0496,6.62,2.6,ml,,99,,0.8,us,usc000t8ae,2015-03-06T02:59:03.040Z,"9 km E of Nescatunga, Oklahoma",earthquake,1.7,4.7,,,reviewed,tul,tul
2014-12-19T11:02:43.800Z,36.2854,-97.4333,6.742,2.7,ml,,74,,0.46,us,usc000t8fh,2015-03-06T02:59:03.040Z,"2 km ENE of Lucien, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul
2014-12-19T03:55:36.000Z,36.2607,-97.2641,5,2.6,ml,,87,,0.2,us,usc000t8gg,2015-03-06T02:59:02.040Z,"3 km SE of Perry, Oklahoma",earthquake,2.4,1.1,,,reviewed,tul,tul
2014-12-18T23:06:54.000Z,36.1511,-97.4904,4.659,3.4,mwr,,,,0.76,us,usc000t82b,2017-07-14T19:58:48.875Z,"10 km W of Orlando, Oklahoma",earthquake,2.7,7.3,,17,reviewed,tul,slm
2014-12-17T22:28:44.200Z,36.0868,-97.5035,4.631,2.9,ml,,66,,0.54,us,usc000t7st,2017-07-14T19:59:07.414Z,"9 km WNW of Mulhall, Oklahoma",earthquake,1.2,7.6,,,reviewed,tul,tul
2014-12-17T13:21:50.300Z,35.8079,-97.409,5,2.6,ml,,71,,0.44,us,usc000t7nd,2017-07-14T19:59:25.346Z,"8 km S of Guthrie, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2014-12-17T12:03:33.900Z,36.0864,-97.5027,5,2.6,ml,,66,,0.65,us,usc000t7pp,2015-03-06T02:58:59.040Z,"8 km WNW of Mulhall, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2014-12-17T00:48:01.900Z,36.297,-98.1869,6.43,2.9,ml,,91,,0.5,us,usc000t7jr,2020-03-18T21:04:29.546Z,"5 km N of Ames, Oklahoma",earthquake,1.6,7.5,,,reviewed,tul,tul
2014-12-16T22:21:04.800Z,35.7994,-97.3605,4.544,2.7,ml,,50,,0.57,us,usc000t7ii,2017-07-14T19:59:59.113Z,"10 km SSE of Guthrie, Oklahoma",earthquake,1.3,4.3,,,reviewed,tul,tul
2014-12-16T17:18:35.600Z,36.8689,-98.1236,5.638,3.1,ml,,108,,0.4,us,usc000t7e4,2015-03-04T21:55:06.040Z,"13 km NNE of Nescatunga, Oklahoma",earthquake,3,7.5,,,reviewed,tul,tul
2014-12-16T17:01:26.800Z,36.8676,-98.1224,5.69,3.4,ml,,108,,0.6,us,usc000t7d0,2015-03-04T21:55:06.040Z,"12 km NNE of Nescatunga, Oklahoma",earthquake,3,6.7,,,reviewed,tul,tul
2014-12-16T16:05:21.000Z,36.928,-97.9988,4.215,2.7,ml,,160,,0.14,us,usc000t7cz,2017-07-14T20:00:17.550Z,"8 km SSE of Manchester, Oklahoma",earthquake,1,2.9,,,reviewed,tul,tul
2014-12-16T14:59:29.200Z,36.325,-97.5363,6.422,2.6,ml,,59,,0.22,us,usc000t7bj,2017-07-14T20:00:36.208Z,"4 km ENE of Covington, Oklahoma",earthquake,1,7.6,,,reviewed,tul,tul
2014-12-16T14:04:26.300Z,36.1558,-97.4848,5,2.8,ml,,71,,0.3,us,usc000t7f4,2015-03-04T21:55:06.040Z,"9 km W of Orlando, Oklahoma",earthquake,0.6,2,,,reviewed,tul,tul
2014-12-16T13:29:54.100Z,36.3107,-96.7387,5.563,2.8,ml,,100,,0.46,us,usc000t7fh,2015-03-04T21:55:06.040Z,"6 km ESE of Pawnee, Oklahoma",earthquake,1.5,3.8,,,reviewed,tul,tul
2014-12-16T04:21:35.600Z,36.5871,-98.2808,5,2.7,ml,,125,,0.73,us,usc000t7fn,2017-07-14T20:00:51.545Z,"4 km NNW of Helena, Oklahoma",earthquake,1.2,7.3,,,reviewed,tul,tul
2014-12-15T22:47:41.500Z,36.2564,-97.2594,8.605,2.6,ml,,58,,0.56,us,usc000t8hu,2020-03-18T21:04:07.170Z,"Oklahoma",earthquake,1.3,6.5,,,reviewed,tul,tul
2014-12-15T20:44:40.100Z,36.3251,-97.5386,5.526,2.7,ml,,60,,0.28,us,usc000t74t,2017-07-14T20:01:21.631Z,"4 km ENE of Covington, Oklahoma",earthquake,1,7.7,,,reviewed,tul,tul
2014-12-15T18:22:17.000Z,35.4929,-96.8293,6.581,3,ml,,60,,0.48,us,usc000t71g,2017-07-14T20:01:39.949Z,"6 km E of Meeker, Oklahoma",earthquake,1.2,6.2,,,reviewed,tul,tul
2014-12-15T17:01:56.700Z,36.1821,-97.3721,5.78,3.2,ml,,40,,0.44,us,usc000t70h,2015-03-04T21:55:05.040Z,"3 km N of Orlando, Oklahoma",earthquake,1.9,7,,,reviewed,tul,tul
2014-12-15T11:05:39.000Z,36.8653,-98.1227,4.741,2.7,ml,,108,,0.52,us,usc000t6xa,2015-03-04T21:55:05.040Z,"12 km NNE of Nescatunga, Oklahoma",earthquake,1.8,1.5,,,reviewed,tul,tul
2014-12-15T10:44:13.400Z,36.831,-98.2892,3.582,2.7,ml,,116,,0.55,us,usc000t6x6,2015-03-04T21:55:05.040Z,"Oklahoma",earthquake,2.2,6.6,,,reviewed,tul,tul
2014-12-15T09:43:20.700Z,36.8689,-98.1175,5.552,2.5,ml,,108,,0.55,us,usc000t6zi,2015-03-04T21:55:04.040Z,"13 km NNE of Nescatunga, Oklahoma",earthquake,1.8,6.5,,,reviewed,tul,tul
2014-12-15T08:58:40.600Z,35.892,-97.1518,6.008,2.7,ml,,80,,0.79,us,usc000t6wv,2015-03-04T21:55:04.040Z,"10 km ENE of Meridian, Oklahoma",earthquake,0.9,7,,,reviewed,tul,tul
2014-12-15T04:13:05.900Z,36.3088,-96.762,5,2.7,ml,,98,,0.79,us,usc000t6zn,2015-03-04T21:55:04.040Z,"4 km SE of Pawnee, Oklahoma",earthquake,1.5,2,,,reviewed,tul,tul
2014-12-15T03:45:30.500Z,36.2599,-97.0384,3.126,2.7,ml,,56,,0.86,us,usc000t6r0,2017-07-14T20:01:57.432Z,"4 km SSW of Morrison, Oklahoma",earthquake,0.9,7.8,,,reviewed,tul,tul
2014-12-15T02:32:50.700Z,36.3126,-96.7571,4.047,3,ml,,67,,0.93,us,usc000t6qm,2015-03-04T21:55:04.040Z,"5 km ESE of Pawnee, Oklahoma",earthquake,3.3,7.7,,,reviewed,tul,tul
2014-12-15T00:09:30.400Z,36.7533,-97.5459,6.866,2.8,ml,,67,,0.57,us,usc000t72w,2015-03-04T21:55:04.040Z,"6 km SSW of Deer Creek, Oklahoma",earthquake,1.4,6.7,,,reviewed,tul,tul
2014-12-14T23:20:54.000Z,36.3149,-96.7543,5,2.8,ml,,99,,0.68,us,usc000t73x,2015-03-04T21:55:04.040Z,"5 km ESE of Pawnee, Oklahoma",earthquake,1.7,2,,,reviewed,tul,tul
2014-12-14T22:49:37.600Z,36.312,-96.7614,5,2.8,ml,,98,,0.21,us,usc000t760,2015-03-04T21:55:03.040Z,"4 km SE of Pawnee, Oklahoma",earthquake,1.1,1.9,,,reviewed,tul,tul
2014-12-14T22:22:55.200Z,36.3274,-97.5262,6.641,3.2,ml,,58,,0.46,us,usc000t6nu,2017-07-14T20:02:15.826Z,"5 km ENE of Covington, Oklahoma",earthquake,1.2,7,,,reviewed,tul,tul
2014-12-14T22:21:05.800Z,36.3281,-97.529,6.558,2.7,ml,,58,,0.35,us,usc000t8ia,2015-03-04T21:55:03.040Z,"5 km ENE of Covington, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2014-12-14T21:18:20.500Z,36.3187,-96.7553,4.679,4,mwr,,99,,0.47,us,usc000t6mn,2020-03-19T23:36:42.079Z,"4 km ESE of Pawnee, Oklahoma",earthquake,2,5.7,0.04,61,reviewed,tul,us
2014-12-14T21:07:13.400Z,36.3245,-97.5351,6.649,3.1,ml,,99,,0.26,us,usc000t6p1,2015-03-04T21:55:03.040Z,"4 km ENE of Covington, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2014-12-14T19:02:16.500Z,36.4847,-98.2051,5,2.9,ml,,109,,0.58,us,usc000t6l6,2015-03-04T21:55:03.040Z,"7 km SW of Goltry, Oklahoma",earthquake,1.9,6.9,,,reviewed,tul,tul
2014-12-14T17:33:56.800Z,36.7807,-98.0121,6.177,2.6,ml,,98,,0.51,us,usc000t8gh,2015-03-04T21:55:03.040Z,"12 km ENE of Nescatunga, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2014-12-14T16:42:59.500Z,36.3271,-97.5291,5.468,2.7,ml,,58,,0.22,us,usc000t8f8,2015-03-04T21:55:03.040Z,"5 km ENE of Covington, Oklahoma",earthquake,1.2,6.2,,,reviewed,tul,tul
2014-12-14T16:09:47.500Z,36.3274,-97.5343,5.511,3,ml,,59,,0.31,us,usc000t6kf,2017-07-14T20:02:33.356Z,"5 km ENE of Covington, Oklahoma",earthquake,1.2,6.5,,,reviewed,tul,tul
2014-12-14T15:48:41.600Z,36.3258,-97.5324,6.423,3.8,ml,,59,,0.35,us,usc000t6js,2017-07-14T20:02:50.959Z,"5 km ENE of Covington, Oklahoma",earthquake,1.6,7.4,,,reviewed,tul,tul
2014-12-14T11:25:50.200Z,36.3153,-96.7712,3.335,2.9,ml,,98,,0.7,us,usc000t6kq,2015-03-04T21:55:03.040Z,"3 km SE of Pawnee, Oklahoma",earthquake,2.2,7.9,,,reviewed,tul,tul
2014-12-14T10:25:57.600Z,36.3144,-96.761,3.584,2.5,ml,,99,,0.7,us,usc000t8bh,2015-03-04T21:55:03.040Z,"4 km SE of Pawnee, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2014-12-14T10:19:54.700Z,36.3176,-96.7569,5.221,3.1,ml,,99,,0.97,us,usc000t6ht,2017-07-14T20:03:11.889Z,"4 km ESE of Pawnee, Oklahoma",earthquake,2,6.4,,,reviewed,tul,tul
2014-12-14T10:11:20.600Z,36.3165,-96.7556,5,2.9,ml,,99,,0.97,us,usc000t6hr,2017-07-14T20:03:28.988Z,"4 km ESE of Pawnee, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2014-12-14T09:14:21.100Z,36.8706,-98.1272,5.413,3.9,mwr,,108,,0.94,us,usc000t6hb,2020-03-19T23:36:21.450Z,"13 km N of Nescatunga, Oklahoma",earthquake,2.7,1,0.052,36,reviewed,tul,us
2014-12-14T09:13:20.600Z,36.8696,-98.1252,5.434,2.8,ml,,108,,0.45,us,usc000t81n,2015-03-04T21:55:02.040Z,"13 km N of Nescatunga, Oklahoma",earthquake,2.1,6,,,reviewed,tul,tul
2014-12-14T06:02:22.900Z,36.3152,-96.7675,5,2.5,ml,,98,,0.4,us,usc000t7zm,2017-07-14T20:04:05.185Z,"4 km SE of Pawnee, Oklahoma",earthquake,1.4,2,,,reviewed,tul,tul
2014-12-14T05:01:42.300Z,36.3251,-97.5296,6.574,3,ml,,58,,0.39,us,usc000t6kw,2020-03-18T21:03:44.155Z,"5 km ENE of Covington, Oklahoma",earthquake,1.1,7.5,,,reviewed,tul,tul
2014-12-14T04:43:58.200Z,36.599,-98.228,1,2.7,ml,,,,0.66,us,usc000t6p5,2015-03-04T21:55:02.040Z,"6 km NNE of Helena, Oklahoma",earthquake,2.3,7.9,,,reviewed,tul,tul
2014-12-13T09:55:15.800Z,36.3259,-97.5317,6.137,2.5,ml,,59,,0.27,us,usc000t7wu,2015-03-04T21:55:01.040Z,"5 km ENE of Covington, Oklahoma",earthquake,0.7,7.8,,,reviewed,tul,tul
2014-12-13T09:51:30.700Z,36.3241,-97.5347,6.495,3.6,ml,,59,,0.58,us,usc000t6an,2017-07-14T20:04:41.515Z,"4 km ENE of Covington, Oklahoma",earthquake,1.9,7.6,,,reviewed,tul,tul
2014-12-13T00:14:14.600Z,36.8708,-98.1221,5.548,2.9,ml,,108,,0.38,us,usc000t67r,2015-03-04T21:55:00.040Z,"13 km NNE of Nescatunga, Oklahoma",earthquake,1.2,6.9,,,reviewed,tul,tul
2014-12-12T20:08:39.000Z,36.2633,-97.0363,5,2.8,ml,,76,,0.65,us,usc000t65w,2017-07-14T20:05:00.021Z,"4 km SW of Morrison, Oklahoma",earthquake,1,7.4,,,reviewed,tul,tul
2014-12-12T19:48:36.900Z,36.2623,-97.0378,5.088,3.3,ml,,76,,0.72,us,usc000t64i,2017-07-14T20:05:19.096Z,"4 km SW of Morrison, Oklahoma",earthquake,1.8,7.3,,,reviewed,tul,tul
2014-12-12T18:11:19.700Z,36.2564,-97.2704,5.267,2.7,ml,,55,,0.9,us,usc000t63t,2015-03-04T21:55:00.040Z,"4 km SSE of Perry, Oklahoma",earthquake,1.4,6.3,,,reviewed,tul,tul
2014-12-12T17:53:31.800Z,36.8348,-97.6825,3.58,2.8,ml,,42,,0.34,us,usc000t63b,2015-03-04T21:55:00.040Z,"5 km NE of Medford, Oklahoma",earthquake,1.5,5.4,,,reviewed,tul,tul
2014-12-12T14:08:34.300Z,36.2409,-97.0002,8.171,2.9,ml,,76,,0.49,us,usc000t60h,2017-07-14T20:05:36.116Z,"6 km S of Morrison, Oklahoma",earthquake,1.5,7,,,reviewed,tul,tul
2014-12-12T11:31:46.400Z,36.3524,-97.091,8.474,3.3,ml,,73,,0.44,us,usc000t5xc,2017-07-14T20:05:54.656Z,"9 km NW of Morrison, Oklahoma",earthquake,1.3,7.1,,,reviewed,tul,tul
2014-12-12T10:34:02.000Z,36.8666,-98.2872,4.594,2.6,ml,,118,,0.68,us,usc000t631,2015-03-04T21:54:59.040Z,"3 km S of Byron, Oklahoma",earthquake,1.6,7.3,,,reviewed,tul,tul
2014-12-12T06:42:01.300Z,36.8442,-97.8743,4.692,2.5,ml,,84,,0.57,us,usc000t7g3,2020-03-18T21:03:22.891Z,"6 km SE of Wakita, Oklahoma",earthquake,2.1,7.6,,,reviewed,tul,tul
2014-12-12T01:24:26.000Z,36.608,-97.8143,6.099,2.6,ml,,79,,0.46,us,usc000t7cy,2015-03-04T21:54:59.040Z,"6 km S of Pond Creek, Oklahoma",earthquake,1.8,7.9,,,reviewed,tul,tul
2014-12-11T20:53:40.400Z,36.8741,-98.12,5.254,2.5,ml,,201,,0.58,us,usc000t5t4,2015-03-04T21:54:59.040Z,"13 km NNE of Nescatunga, Oklahoma",earthquake,2.7,7.4,,,reviewed,tul,tul
2014-12-11T20:51:03.200Z,36.8707,-98.1223,5.615,3.4,ml,,108,,0.69,us,usc000t5sx,2015-03-04T21:54:58.040Z,"13 km NNE of Nescatunga, Oklahoma",earthquake,2.4,6,,,reviewed,tul,tul
2014-12-11T20:49:39.200Z,36.8717,-98.1284,6.387,2.9,ml,,108,,0.78,us,usc000t5q8,2015-03-04T21:54:58.040Z,"13 km N of Nescatunga, Oklahoma",earthquake,4,7.4,,,reviewed,tul,tul
2014-12-11T20:18:27.800Z,35.6758,-97.3814,6.02,2.8,ml,,72,,0.38,us,usc000t5qm,2015-03-04T21:54:58.040Z,"5 km WNW of Arcadia, Oklahoma",earthquake,3,3.5,,,reviewed,tul,tul
2014-12-11T19:57:45.800Z,36.9511,-97.7998,5,3.1,ml,,41,,0.56,us,usc000t5p7,2017-07-14T20:06:24.453Z,"13 km WNW of Renfrow, Oklahoma",earthquake,3.2,5.9,,,reviewed,tul,tul
2014-12-11T18:55:40.100Z,36.7067,-98.0332,6.316,2.6,ml,,106,,0.75,us,usc000t5p0,2015-03-04T21:54:58.040Z,"4 km NNE of Nash, Oklahoma",earthquake,1.6,4.4,,,reviewed,tul,tul
2014-12-11T11:14:30.400Z,36.7615,-98.0535,6.83,2.7,ml,,99,,0.61,us,usc000t5mg,2015-03-04T21:54:58.040Z,"8 km E of Nescatunga, Oklahoma",earthquake,1.5,1.3,,,reviewed,tul,tul
2014-12-11T10:01:47.500Z,35.8101,-97.4289,5,2.5,ml,,89,,0.63,us,usc000t5mt,2015-03-04T21:54:58.040Z,"7 km S of Guthrie, Oklahoma",earthquake,1.4,6.1,,,reviewed,tul,tul
2014-12-11T07:53:49.400Z,36.7616,-98.0542,3.663,3.8,mwr,,99,,0.8,us,usc000t5ia,2017-07-14T20:06:44.178Z,"8 km E of Nescatunga, Oklahoma",earthquake,4.1,7.4,0.065,23,reviewed,tul,us
2014-12-10T21:00:54.100Z,36.6011,-98.2176,6.127,2.7,ml,,120,,0.49,us,usc000t5cw,2020-03-18T21:03:05.357Z,"7 km NE of Helena, Oklahoma",earthquake,1.1,6.8,,,reviewed,tul,tul
2014-12-10T17:43:23.700Z,36.1473,-97.0076,5.516,3,ml,,57,,0.51,us,usc000t595,2020-03-19T23:35:34.606Z,"5 km NE of Stillwater, Oklahoma",earthquake,1.5,6.4,,,reviewed,tul,tul
2014-12-10T16:47:45.300Z,36.8722,-98.1235,5.318,3,ml,,130,,0.5,us,usc000t58z,2015-03-04T21:54:55.040Z,"13 km N of Nescatunga, Oklahoma",earthquake,2.1,3.5,,,reviewed,tul,tul
2014-12-10T10:29:26.600Z,36.2639,-97.0412,5.781,2.7,ml,,76,,0.48,us,usc000t53u,2017-07-14T20:08:02.500Z,"4 km SW of Morrison, Oklahoma",earthquake,0.9,7.4,,,reviewed,tul,tul
2014-12-10T10:09:13.900Z,35.8176,-97.4329,4.865,3.1,ml,,68,,0.62,us,usc000t53q,2017-07-14T20:08:21.545Z,"6 km S of Guthrie, Oklahoma",earthquake,2.8,7.6,,,reviewed,tul,tul
2014-12-10T06:42:16.200Z,36.2887,-97.4333,6.814,2.5,ml,,80,,0.45,us,usc000t561,2015-03-04T21:54:54.040Z,"2 km NE of Lucien, Oklahoma",earthquake,1.4,6,,,reviewed,tul,tul
2014-12-10T06:39:25.200Z,36.8405,-97.8152,5.651,3.1,ml,,43,,0.6,us,usc000t52g,2015-03-04T21:54:54.040Z,"8 km WNW of Medford, Oklahoma",earthquake,1.5,6.5,,,reviewed,tul,tul
2014-12-10T06:34:09.700Z,36.0785,-97.5655,5.786,2.6,ml,,68,,0.75,us,usc000t59c,2015-03-04T21:54:54.040Z,"9 km SSE of Marshall, Oklahoma",earthquake,0.6,6.3,,,reviewed,tul,tul
2014-12-10T06:30:03.000Z,36.3556,-97.1233,5,2.5,ml,,71,,0.71,us,usc000t596,2015-03-04T21:54:54.040Z,"12 km WNW of Morrison, Oklahoma",earthquake,1,6.7,,,reviewed,tul,tul
2014-12-10T04:30:34.000Z,35.4782,-96.5216,4.445,2.7,ml,,89,,0.7,us,usc000t523,2017-07-14T20:08:58.367Z,"3 km WSW of Boley, Oklahoma",earthquake,1.3,4.4,,,reviewed,tul,tul
2014-12-09T22:38:39.600Z,36.8671,-98.1195,6.69,2.6,ml,,108,,0.52,us,usc000t5bg,2015-02-28T02:16:16.040Z,"12 km NNE of Nescatunga, Oklahoma",earthquake,1.8,6.4,,,reviewed,tul,tul
2014-12-09T22:32:34.000Z,36.3274,-97.5225,6.417,2.7,ml,,57,,0.48,us,usc000t4zs,2015-02-28T02:16:16.040Z,"6 km ENE of Covington, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2014-12-09T22:10:07.300Z,35.4762,-96.5204,4.556,2.5,ml,,168,,0.66,us,usc000t5by,2015-02-28T02:16:16.040Z,"3 km WSW of Boley, Oklahoma",earthquake,1.6,7.5,,,reviewed,tul,tul
2014-12-09T21:53:29.000Z,35.4798,-96.5257,4.254,2.9,ml,,79,,0.43,us,usc000t4yv,2020-03-18T21:02:41.372Z,"4 km WSW of Boley, Oklahoma",earthquake,1.2,6.5,,,reviewed,tul,tul
2014-12-09T21:50:38.700Z,35.4808,-96.5277,5,2.7,ml,,79,,0.56,us,usc000t4zy,2015-02-28T02:16:16.040Z,"4 km WSW of Boley, Oklahoma",earthquake,2,2,,,reviewed,tul,tul
2014-12-09T17:43:53.800Z,36.324,-97.5283,7.43,2.5,ml,,81,,0.44,us,usc000t4vy,2015-02-28T02:16:16.040Z,"5 km ENE of Covington, Oklahoma",earthquake,1.5,7.2,,,reviewed,tul,tul
2014-12-09T16:29:50.500Z,36.3248,-97.5291,7.184,2.9,ml,,58,,0.18,us,usc000t4vl,2015-02-28T02:16:16.040Z,"5 km ENE of Covington, Oklahoma",earthquake,1.3,5.8,,,reviewed,tul,tul
2014-12-09T16:04:57.200Z,36.2857,-97.433,7.162,2.9,ml,,50,,0.31,us,usc000t4vh,2020-03-18T21:02:15.116Z,"2 km ENE of Lucien, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2014-12-09T15:19:45.160Z,35.673,-97.376,6.2,2.5,ml,,,,0.2,us,usc000tg1a,2015-02-28T02:16:15.040Z,"4 km W of Arcadia, Oklahoma",earthquake,1.1,4.5,,,reviewed,tul,tul
2014-12-09T14:45:24.900Z,36.2877,-97.4316,7.156,2.6,ml,,55,,0.35,us,usc000t4vq,2015-02-28T02:16:15.040Z,"2 km NE of Lucien, Oklahoma",earthquake,1.1,7.4,,,reviewed,tul,tul
2014-12-09T08:38:01.300Z,36.751,-97.556,4.531,3.2,ml,,74,,0.76,us,usc000t4sr,2015-02-28T02:16:15.040Z,"6 km N of Lamont, Oklahoma",earthquake,1.5,7.3,,,reviewed,tul,tul
2014-12-09T08:37:34.900Z,36.8392,-97.8756,5.597,2.5,ml,,134,,0.84,us,usc000t4s2,2015-02-28T02:16:15.040Z,"6 km SE of Wakita, Oklahoma",earthquake,1.3,6.2,,,reviewed,tul,tul
2014-12-09T07:47:59.800Z,35.8148,-96.8249,5,2.8,ml,,66,,0.62,us,usc000t4rx,2015-02-28T02:16:15.040Z,"5 km NW of Kendrick, Oklahoma",earthquake,1.6,7.1,,,reviewed,tul,tul
2014-12-09T06:51:16.700Z,35.8171,-96.8164,6.101,2.8,ml,,69,,0.71,us,usc000t4rn,2015-02-28T02:16:15.040Z,"4 km NW of Kendrick, Oklahoma",earthquake,1.3,4.3,,,reviewed,tul,tul
2014-12-09T06:28:33.100Z,35.8188,-96.8213,6.036,3.7,ml,,78,,0.59,us,usc000t4rh,2020-03-19T23:35:12.514Z,"5 km NW of Kendrick, Oklahoma",earthquake,2.4,3.8,,,reviewed,tul,tul
2014-12-09T05:28:01.900Z,35.8213,-97.4398,4.6,2.9,ml,,68,,0.71,us,usc000t4rd,2017-07-14T20:10:28.205Z,"6 km SSW of Guthrie, Oklahoma",earthquake,1.8,7.6,,,reviewed,tul,tul
2014-12-09T02:34:48.400Z,36.5343,-97.148,6.944,2.7,ml,,66,,0.28,us,usc000t4zj,2017-07-14T20:10:45.112Z,"2 km S of Marland, Oklahoma",earthquake,1.3,7.1,,,reviewed,tul,tul
2014-12-08T21:13:36.600Z,36.9371,-97.4043,5.322,2.6,ml,,114,,0.6,us,usc000t4mv,2020-03-18T21:01:33.046Z,"6 km WNW of Braman, Oklahoma",earthquake,1.4,5.2,,,reviewed,tul,tul
2014-12-08T19:47:46.980Z,35.745,-97.122,5,2.5,ml,,,,0.8,us,usc000t4nb,2015-02-28T02:16:14.040Z,"0 km SSW of Fallis, Oklahoma",earthquake,1,6.6,,,reviewed,tul,tul
